datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
EMSO-AZORES_SBE53_East_2019_2020,public,LIENSs IPGP Ifremer,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores : Seafloor pressure data from two SBE53 pressure gauges, 2019-2020",-32.08088,-32.08088,,37.2831,37.2831,,-1984.0,-1984.0,2019-06-17T16:40:23Z,2020-09-19T14:28:23Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_SBE53_East_2019_2020.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_SBE53_East_2019_2020,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_SBE53_East_2019_2020.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_SBE53_East_2019_2020_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_SBE53_East_2019_2020_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_SBE53_East_2019_2020/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_SBE53_East_2019_2020.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_SBE53_East_2019_2020&showErrors=false&email=,,,"This dataset contains seafloor pressure data acquired in the framework of EMSO-Azores observatory between June 2019 and September 2020 using SBE53 pressure gauges deployed on two sites.\nWest site : The sensor was deployed on an existing benchmark installed with the submersible Nautile in August 2006 during the GRAVILUCK cruise (https://doi.org/10.17600/6010110). The benchmark sits on hard substratum with light hydrothermal sedimentation, on the North-West border of the Lucky Strike lava lake, next to a hydrothermal site.\nEast site : The sensor was deployed on an existing benchmark installed by freefall in July 2007 during the MOMARDREAM cruise (https://doi.org/10.17600/7030060). The benchmark sits in the axial valley, East of the LuckyStrike volcano in a lightly sedimented area, with apparent pillow lavas."
EMSO-AZORES_SBE53_West_2019_2020,public,LIENSs IPGP Ifremer,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores : Seafloor pressure data from two SBE53 pressure gauges, 2019-2020",-32.28142,-32.28142,,37.29265,37.29265,,-1729.0,-1729.0,2019-06-20T10:32:09Z,2020-09-16T15:08:09Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_SBE53_West_2019_2020.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_SBE53_West_2019_2020,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_SBE53_West_2019_2020.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_SBE53_West_2019_2020_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_SBE53_West_2019_2020_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_SBE53_West_2019_2020/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_SBE53_West_2019_2020.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_SBE53_West_2019_2020&showErrors=false&email=,,,"This dataset contains seafloor pressure data acquired in the framework of EMSO-Azores observatory between June 2019 and September 2020 using SBE53 pressure gauges deployed on two sites.\nWest site : The sensor was deployed on an existing benchmark installed with the submersible Nautile in August 2006 during the GRAVILUCK cruise (https://doi.org/10.17600/6010110). The benchmark sits on hard substratum with light hydrothermal sedimentation, on the North-West border of the Lucky Strike lava lake, next to a hydrothermal site.\nEast site : The sensor was deployed on an existing benchmark installed by freefall in July 2007 during the MOMARDREAM cruise (https://doi.org/10.17600/7030060). The benchmark sits in the axial valley, East of the LuckyStrike volcano in a lightly sedimented area, with apparent pillow lavas."
EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2010-2011",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2011-07-04T18:32:08Z,2011-07-09T18:47:28Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2010-2011&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in hPa) acquired in july 2011 using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2011-2012",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2011-07-10T00:47:48Z,2012-07-22T18:47:08Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2011-2012&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between July 2011 and July 2012 (n=2826) using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2012-2013",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2012-07-23T00:47:28Z,2013-08-25T12:47:08Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2012-2013&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between July 2012 and August 2013 (n=1880) using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2013-2014",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2013-08-27T12:32:08Z,2014-07-16T06:48:56Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2013-2014&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between August 2013 and July 2014 (n=2540) using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2014-2015",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2014-07-20T14:05:40Z,2015-04-13T12:11:41Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2014-2015&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between July 2014 and April 2015 using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2015-2016",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2015-04-18T06:06:00Z,2016-08-29T00:11:51Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2015-2016&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between April 2015 and September 2016 using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 1 data, 2016-2017",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2016-09-10T00:06:51Z,2017-07-10T12:07:31Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-1_2016-2017&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between September 2016 and July 2017 using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, BOREL : Meteorological unit 2 data, 2016-2017",-32.275,-32.275,,37.289,37.289,,2.0,2.0,2016-09-10T00:11:51Z,2017-07-10T12:12:31Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_Borel_Meteo-Unit-2_2016-2017&showErrors=false&email=,,,"This dataset contains the meteorological parameters (mean wind speed, temperature in \u00b0C and atmospheric pressure in mbar) acquired between September 2016 and July 2017 using the Furuno Rowind+, mounted at the top of BOREL superstructure (data acquired every 6 hours)."
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, EGIM : Conductivity, temperature and pressure, 2017-2018",-32.27562,-32.27562,,37.30134,37.30134,,-1700.0,-1700.0,2017-07-12T16:45:00Z,2018-04-04T23:45:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018&showErrors=false&email=,,,"This dataset contains conductivity, temperature and pressure data acquired between July 2017 and August 2018 on EMSO-Azores observatory by the EGIM. These are 3 of the 7 core parameters monitored by the EGIM, EMSO Generic Instrumental Module.\n\nThe EGIM prototype was deployed at Lucky Strike hydrothermal vent site, 25 m south west of the active edifice Tour Eiffel, to monitor local hydrodynamic variability and complement the data obtained by the numerous sensors set on this site: oceanographic mooring deployed south of the vent field, the multidisciplinary Seamon East node, autonomous current meters, array of temperature probes\u2026"
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, EGIM : High precision pressure, 2017-2018",-32.27562,-32.27562,,37.30134,37.30134,,-1700.0,-1700.0,2017-07-12T16:50:00Z,2018-08-22T15:04:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_EGIM_Precise-Pressure_2017-2018.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_EGIM_Precise-Pressure_2017-2018&showErrors=false&email=,,,"This dataset contains pressure data acquired between July 2017 and August 2018 on EMSO-Azores observatory by the EGIM. The pressure is one of the 7 core parameters monitored by the EGIM, EMSO Generic Instrumental Module.\n\nThe EGIM prototype was deployed at Lucky Strike hydrothermal vent site, 25 m south west of the active edifice Tour Eiffel, to monitor local hydrodynamic variability and complement the data obtained by the numerous sensors set on this site: oceanographic mooring deployed south of the vent field, the multidisciplinary Seamon East node, autonomous current meters, array of temperature probes."
EMSO-AZORES_EGIM_Optode-O2_2017-2018,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, EGIM : Temperature and dissolved oxygen concentrations, 2017-2018",-32.27562,-32.27562,,37.30134,37.30134,,-1700.0,-1700.0,2017-07-12T16:45:00Z,2018-08-22T15:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Optode-O2_2017-2018.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Optode-O2_2017-2018,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Optode-O2_2017-2018.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_EGIM_Optode-O2_2017-2018_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_EGIM_Optode-O2_2017-2018_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_EGIM_Optode-O2_2017-2018/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_EGIM_Optode-O2_2017-2018.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_EGIM_Optode-O2_2017-2018&showErrors=false&email=,,,"This dataset contains temperature and dissolved oxygen concentrations and the associated sensor raw data acquired between July 2017 and August 2018 on EMSO-Azores observatory by the EGIM. Dissolved oxygen concentration is one of the 7 core parameters monitored by the EGIM, EMSO Generic Instrumental Module.\n\nThe EGIM prototype was deployed at Lucky Strike hydrothermal vent site, 25 m south west of the active edifice Tour Eiffel, to monitor local hydrodynamic variability and complement the data obtained by the numerous sensors set on this site: oceanographic mooring deployed south of the vent field, the multidisciplinary Seamon East node, autonomous current meters, array of temperature probes\u2026"
EMSO-AZORES_EGIM_Turbidity_2017-2018,public,IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, EGIM : Turbidity, 2017-2018",-32.27562,-32.27562,,37.30134,37.30134,,-1700.0,-1700.0,2017-07-12T16:45:00Z,2018-04-04T23:44:59Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Turbidity_2017-2018.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Turbidity_2017-2018,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_EGIM_Turbidity_2017-2018.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_EGIM_Turbidity_2017-2018_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_EGIM_Turbidity_2017-2018_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_EGIM_Turbidity_2017-2018/index,(local files),???,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_EGIM_Turbidity_2017-2018.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_EGIM_Turbidity_2017-2018&showErrors=false&email=,,,"This dataset contains turbidity and the associated sensor raw data acquired between July 2017 and August 2018 on EMSO-Azores observatory by the EGIM. Tubidity is one of the 7 core parameters monitored by the EGIM, EMSO Generic Instrumental Module.\nThe EGIM prototype was deployed at Lucky Strike hydrothermal vent site, 25 m south west of the active edifice Tour Eiffel, to monitor local hydrodynamic variability and complement the data obtained by the numerous sensors set on this site: oceanographic mooring deployed south of the vent field, the multidisciplinary Seamon East node, autonomous current meters, array of temperature probes\u2026"
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, SeaMoN East : CHEMINI total dissolved iron concentrations, 2011-2012",-32.27562,-32.27562,,37.30134,37.30134,,-1695.0,-1695.0,2011-07-20T00:05:00Z,2012-03-29T00:09:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_CHEMINI_Total-Iron_2011-2012.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_CHEMINI_Total-Iron_2011-2012&showErrors=false&email=,,,"This dataset contains dissolved iron concentrations (Fe(II) + Fe(III), \u00b5mol/l) acquired between July 2011 and March 2012 (n=1780) using the CHEMINI Fe, a CHEmical MINIaturized analyser (samples taken every 12 hours, without in situ calibration using a 25 \u00b5mol/l iron standard, Vuillemin et al., 2009). The sample inlet was positioned on the mussel bed at the base of the Tour Eiffel edifice of the Lucky Strike hydrothermal vent (1695 depth)."
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,public,Ifremer IPGP,table,TimeSeries,EDDTableFromErddap,"EMSO-Azores, SeaMoN East : CHEMINI total dissolved iron concentrations, 2013-2014",-32.27562,-32.27562,,37.30134,37.30134,,-1695.0,-1695.0,2013-09-03T00:03:00Z,2014-02-23T00:11:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_CHEMINI_Total-Iron_2013-2014.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_CHEMINI_Total-Iron_2013-2014&showErrors=false&email=,,,"This dataset contains dissolved iron concentrations (Fe(II) + Fe(III), \u00b5mol/l) acquired between September 2013 and February 2014 (n=332) using the CHEMINI Fe, a CHEmical MINIaturized analyser (samples taken every 24 hours, with daily in situ calibration using a 25 \u00b5mol/l iron standard, Vuillemin et al., 2009). The sample inlet was positioned on the mussel bed at the base of the Tour Eiffel edifice of the Lucky Strike hydrothermal vent (1695 depth)."
